Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY
2021-08-03,5.3420000076293945,413.3745422363281,69.82366943359375,169.49000549316406,107.9627685546875,127.67803192138672,88.39749145507812,135.47329711914062,413.3745422363281
2021-08-04,5.3429999351501465,411.3411865234375,69.61539459228516,169.52999877929688,107.75508880615234,127.94051361083984,88.1227798461914,135.4698028564453,411.3411865234375
2021-08-05,5.333000183105469,413.9461669921875,69.9538345336914,168.86000061035156,107.37297058105469,127.2884521484375,89.155029296875,135.4683074951172,413.9461669921875
2021-08-06,5.322000026702881,414.63018798828125,69.69349670410156,164.63999938964844,107.13207244873047,125.16250610351562,88.99686431884766,135.4674072265625,414.63018798828125
2021-08-09,5.321000099182129,414.29290771484375,69.65877532958984,161.72000122070312,106.94103240966797,124.7137222290039,88.52235412597656,135.46099853515625,414.29290771484375
2021-08-10,5.316999912261963,414.8082275390625,69.81499481201172,161.77000427246094,107.04070281982422,124.13774871826172,87.68159484863281,135.4597930908203,414.8082275390625
2021-08-11,5.315000057220459,415.8389892578125,70.29228973388672,164.0,107.21517944335938,124.0615234375,88.19767761230469,135.4613037109375,415.8389892578125
2021-08-12,5.318999767303467,417.0851745605469,70.23152923583984,164.0399932861328,107.13207244873047,123.8582534790039,88.38916778564453,135.45599365234375,417.0851745605469
2021-08-13,5.326000213623047,417.84429931640625,70.6567611694336,166.38999938964844,107.40618896484375,125.81477355957031,88.87198638916016,135.44439697265625,417.84429931640625
2021-08-16,5.330999851226807,418.828125,70.29228973388672,167.22000122070312,107.51420593261719,126.11962890625,88.76377868652344,135.44479370117188,418.828125
2021-08-17,5.328000068664551,416.0826110839844,69.63274383544922,166.97000122070312,107.22347259521484,126.06880950927734,88.67218780517578,135.44400024414062,416.0826110839844
2021-08-18,5.328999996185303,411.528564453125,69.36373901367188,167.10000610351562,107.2400894165039,126.4922103881836,87.8647232055664,135.4403076171875,411.528564453125
2021-08-19,5.333000183105469,412.165771484375,68.67816162109375,166.61000061035156,107.2815933227539,127.42394256591797,88.28926849365234,135.43930053710938,412.165771484375
2021-08-20,5.335000038146973,415.4454040527344,68.94718170166016,166.6999969482422,106.9493179321289,127.50865936279297,88.73046875,135.43679809570312,415.4454040527344
2021-08-23,5.331999778747559,419.09991455078125,69.58937072753906,168.72999572753906,107.19853210449219,127.42394256591797,88.56400299072266,135.43679809570312,419.09991455078125
2021-08-24,5.329999923706055,419.76519775390625,69.73688507080078,168.64999389648438,107.19853210449219,126.43301391601562,88.17273712158203,135.42599487304688,419.76519775390625
2021-08-25,5.309000015258789,420.64599609375,69.76292419433594,167.47999572753906,107.15697479248047,125.3827133178711,88.11447143554688,135.4243927001953,420.64599609375
2021-08-26,5.315000057220459,418.16290283203125,69.39845275878906,167.6699981689453,107.1736068725586,125.73006439208984,88.14774322509766,135.4261016845703,418.16290283203125
2021-08-27,5.320000171661377,421.901611328125,70.03192901611328,170.19000244140625,107.9793701171875,126.5854721069336,89.07178497314453,135.4163055419922,421.901611328125
2021-08-30,5.326000213623047,423.7569885253906,70.01459503173828,169.35000610351562,107.9627685546875,126.91576385498047,89.96249389648438,135.41110229492188,423.7569885253906
2021-08-31,5.316999912261963,423.1291198730469,69.97986602783203,169.69000244140625,107.6471176147461,126.0518798828125,90.38704681396484,135.41110229492188,423.1291198730469
2021-09-01,5.315999984741211,423.3539733886719,70.61337280273438,169.6999969482422,107.69392395019531,126.26300811767578,91.83548736572266,135.4102020263672,423.3539733886719
2021-09-02,5.318999767303467,424.6564636230469,70.89974975585938,169.25,107.73576354980469,126.81422424316406,92.31831359863281,135.40699768066406,424.6564636230469
2021-09-03,5.315000057220459,424.5534362792969,71.2208480834961,171.05999755859375,107.58521270751953,125.66091918945312,92.3349609375,135.40379333496094,424.5534362792969
2021-09-06,5.313000202178955,424.5534362792969,71.2208480834961,171.05999755859375,107.58521270751953,125.66091918945312,92.3349609375,135.39849853515625,424.5534362792969
2021-09-07,5.301000118255615,423.0353698730469,71.27289581298828,167.7100067138672,107.31753540039062,124.60088348388672,91.2944107055664,135.39739990234375,423.0353698730469
2021-09-08,5.302999973297119,422.5200500488281,70.70883178710938,167.2899932861328,107.75248718261719,125.44889068603516,91.75225830078125,135.3927001953125,422.5200500488281
2021-09-09,5.314000129699707,420.7115783691406,70.58733367919922,168.02999877929688,108.32129669189453,126.96688079833984,89.88755798339844,135.39349365234375,420.7115783691406
2021-09-10,5.309999942779541,417.39447021484375,70.43113708496094,167.17999267578125,108.02014923095703,125.8475112915039,88.57230377197266,135.39309692382812,417.39447021484375
2021-09-13,5.313000202178955,418.462646484375,70.98653411865234,167.74000549316406,108.02014923095703,126.61072540283203,89.17166900634766,135.3802947998047,418.462646484375
2021-09-14,5.317999839782715,416.2044372558594,70.69148254394531,168.82000732421875,108.07872009277344,128.14564514160156,89.01350402832031,135.38470458984375,416.2044372558594
2021-09-15,5.316999912261963,419.6808776855469,70.89974975585938,167.8300018310547,108.13728332519531,127.69625854492188,89.29654693603516,135.37860107421875,419.6808776855469
2021-09-16,5.309000015258789,419.0155334472656,70.78693389892578,164.02999877929688,107.96163940429688,127.11106872558594,89.37145233154297,135.3784942626953,419.0155334472656
2021-09-17,5.318999767303467,414.9339294433594,69.8583755493164,163.77000427246094,107.6521224975586,126.50054931640625,88.57230377197266,135.37379455566406,414.9339294433594
2021-09-20,5.309000015258789,408.0151672363281,68.56534576416016,164.94000244140625,107.75248718261719,128.06939697265625,88.03121948242188,135.37210083007812,408.0151672363281
2021-09-21,5.314000129699707,407.6297912597656,69.24224853515625,166.0399932861328,107.67720031738281,127.95907592773438,88.0728530883789,135.35330200195312,407.6297912597656
2021-09-22,5.309000015258789,411.60614013671875,69.58937072753906,165.4199981689453,107.56847381591797,128.72230529785156,88.93025970458984,135.36309814453125,411.60614013671875
2021-09-23,5.293000221252441,416.6072082519531,70.3443603515625,163.50999450683594,107.18370056152344,125.8135757446289,88.75545501708984,135.3616943359375,416.6072082519531
2021-09-24,5.2829999923706055,417.2933654785156,69.68482971191406,163.3000030517578,106.91603088378906,124.58390045166016,87.8064193725586,135.35850524902344,417.2933654785156
2021-09-27,5.2769999504089355,416.0995788574219,69.64143371582031,163.63999938964844,106.96622467041016,124.12594604492188,86.62540435791016,135.35260009765625,416.0995788574219
2021-09-28,5.267000198364258,407.7144470214844,68.12277221679688,162.0500030517578,106.73200988769531,122.19247436523438,86.03907775878906,135.3524932861328,407.7144470214844
2021-09-29,5.269000053405762,408.400634765625,67.96656799316406,161.32000732421875,106.79056549072266,122.40448760986328,86.68404388427734,135.36289978027344,408.400634765625
2021-09-30,5.260000228881836,403.40899658203125,67.69754791259766,164.22000122070312,106.80731201171875,122.38755798339844,85.25172424316406,135.3448944091797,403.40899658203125
2021-10-01,5.265999794006348,408.2031555175781,67.86241912841797,164.58999633789062,107.27057647705078,123.41757202148438,86.45789337158203,135.3441925048828,408.2031555175781
2021-10-04,5.26800012588501,402.93896484375,67.15081787109375,165.36000061035156,107.26220703125,123.10330963134766,86.47462463378906,135.33580017089844,402.93896484375
2021-10-05,5.257999897003174,407.1315612792969,67.61077117919922,164.58999633789062,107.37129974365234,121.91459655761719,85.87993621826172,135.3321075439453,407.1315612792969
2021-10-06,5.25600004196167,408.8236389160156,67.15950775146484,165.02999877929688,107.31257629394531,122.60235595703125,86.70082092285156,135.32040405273438,408.8236389160156
2021-10-07,5.249000072479248,412.35821533203125,67.68019104003906,164.16000366210938,107.22020721435547,121.32022857666016,86.93531799316406,135.34930419921875,412.35821533203125
2021-10-08,5.23799991607666,411.60614013671875,67.6715087890625,164.22999572753906,107.24539947509766,120.47108459472656,86.11445617675781,135.32839965820312,411.60614013671875
2021-10-11,5.230000019073486,408.6262512207031,67.4545669555664,163.9199981689453,107.17828369140625,120.16544342041016,86.33223724365234,135.3094940185547,408.6262512207031
2021-10-12,5.23199987411499,407.620361328125,67.48927307128906,164.66000366210938,107.37971496582031,122.22028350830078,87.4630126953125,135.31869506835938,407.620361328125
2021-10-13,5.243000030517578,409.0867919921875,68.15747833251953,167.58999633789062,107.8664779663086,123.40904235839844,88.09960174560547,135.3188018798828,409.0867919921875
2021-10-14,5.257999897003174,415.968017578125,68.83435821533203,168.0,108.0763168334961,123.8675537109375,89.17171478271484,135.3166961669922,415.968017578125
2021-10-15,5.252999782562256,419.1358642578125,69.4071273803711,165.3300018310547,107.90006256103516,123.14575958251953,89.10472869873047,135.3280029296875,419.1358642578125
2021-10-18,5.24399995803833,420.37677001953125,69.11207580566406,164.9199981689453,107.67346954345703,123.72317504882812,89.33086395263672,135.30569458007812,420.37677001953125
2021-10-19,5.236999988555908,423.6199035644531,69.52861022949219,165.4499969482422,107.41328430175781,122.01649475097656,89.37274932861328,135.30189514160156,423.6199035644531
2021-10-20,5.235000133514404,425.28375244140625,69.7716064453125,166.89999389648438,107.60631561279297,121.1928939819336,90.77994537353516,135.29530334472656,425.28375244140625
2021-10-21,5.22599983215332,426.3929138183594,69.44183349609375,166.75,107.8497314453125,121.04851531982422,90.90556335449219,135.30360412597656,426.3929138183594
