Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,AGG
2019-12-13,93.45526885986328,314.0199890136719,57.587074279785156,139.0500030517578,93.47553253173828,114.79590606689453,70.4850082397461,136.75430297851562,93.45526885986328
2019-12-16,93.26472473144531,317.5199890136719,58.20236587524414,139.0399932861328,93.25944519042969,113.76382446289062,70.9920883178711,136.75430297851562,93.26472473144531
2019-12-17,93.27300262451172,317.239990234375,57.86796188354492,139.00999450683594,93.38746643066406,113.60696411132812,70.32118225097656,136.75430297851562,93.27300262451172
2019-12-18,93.09076690673828,317.6700134277344,57.792724609375,139.02000427246094,93.28348541259766,112.67404174804688,71.17827606201172,136.7458953857422,93.09076690673828
2019-12-19,93.1911849975586,318.1700134277344,57.792724609375,139.3800048828125,93.43484497070312,112.85428619384766,71.80907440185547,136.7458953857422,93.1911849975586
2019-12-20,93.20777893066406,320.5,57.83451843261719,139.52000427246094,93.38675689697266,113.00310516357422,72.2033462524414,136.74290466308594,93.20777893066406
2019-12-23,93.14138793945312,320.8800048828125,57.92647933959961,139.9499969482422,93.22659301757812,112.83775329589844,71.84062957763672,136.73910522460938,93.14138793945312
2019-12-24,93.25758361816406,320.8699951171875,57.86796188354492,141.27000427246094,93.3387222290039,113.16030883789062,72.02986145019531,136.73910522460938,93.25758361816406
2019-12-26,93.34053802490234,320.8699951171875,58.11876678466797,142.3800048828125,93.4028091430664,113.43318939208984,72.34526824951172,136.73910522460938,93.34053802490234
2019-12-27,93.46504974365234,322.6099853515625,58.219085693359375,142.3300018310547,93.43484497070312,113.5571517944336,72.57395935058594,136.72279357910156,93.46504974365234
2019-12-30,93.46504974365234,320.3299865722656,57.78436279296875,142.6300048828125,93.46687316894531,113.14368438720703,72.64488983154297,136.72279357910156,93.46504974365234
2019-12-31,93.24927520751953,320.29998779296875,58.0518798828125,142.89999389648438,93.3707504272461,112.03561401367188,73.16531372070312,136.72279357910156,93.24927520751953
2020-01-02,93.50650024414062,321.7300109863281,58.6370849609375,143.9499969482422,93.82732391357422,113.30082702636719,72.30585479736328,136.71310424804688,93.50650024414062
2020-01-03,93.7803955078125,322.04998779296875,57.90975570678711,145.86000061035156,94.25987243652344,115.04571533203125,72.75530242919922,136.7093963623047,93.7803955078125
2020-01-06,93.7056884765625,321.55999755859375,58.13548278808594,147.38999938964844,94.01954650878906,114.3924560546875,72.8420181274414,136.6999053955078,93.7056884765625
2020-01-07,93.60609436035156,322.3299865722656,57.976646423339844,147.97000122070312,93.73121643066406,113.83008575439453,72.02986145019531,136.6999053955078,93.60609436035156
2020-01-08,93.49822235107422,322.9200134277344,58.14385986328125,146.86000061035156,93.64306640625,113.07755279541016,72.25064086914062,136.6999969482422,93.49822235107422
2020-01-09,93.59780883789062,325.42999267578125,58.277610778808594,146.02999877929688,93.63510131835938,113.47451782226562,72.21122741699219,136.6999969482422,93.59780883789062
2020-01-10,93.7554702758789,325.7799987792969,58.06024932861328,146.91000366210938,93.9154281616211,114.48339080810547,72.76316833496094,136.6999969482422,93.7554702758789
2020-01-13,93.69740295410156,326.0899963378906,58.3612060546875,145.82000732421875,93.89938354492188,114.13601684570312,73.63841247558594,136.6999969482422,93.69740295410156
2020-01-14,93.7803955078125,326.8900146484375,58.41972351074219,145.69000244140625,94.02757263183594,114.7231674194336,73.36243438720703,136.6999969482422,93.7803955078125
2020-01-15,93.92145538330078,327.8599853515625,58.41972351074219,146.5399932861328,94.09964752197266,115.48397064208984,74.02476501464844,136.6999969482422,93.92145538330078
2020-01-16,93.92145538330078,328.7300109863281,58.66215515136719,146.30999755859375,93.94747161865234,115.12012481689453,74.61615753173828,136.6999969482422,93.92145538330078
2020-01-17,93.81358337402344,330.4800109863281,58.83772659301758,146.5800018310547,93.79529571533203,114.13601684570312,74.68711853027344,136.69869995117188,93.81358337402344
2020-01-20,93.81358337402344,330.7200012207031,58.83772659301758,146.5800018310547,93.79529571533203,114.13601684570312,74.68711853027344,136.67190551757812,93.81358337402344
2020-01-21,94.07913208007812,330.8599853515625,58.36956024169922,146.74000549316406,94.09964752197266,115.33515167236328,75.39678192138672,136.6468963623047,94.07913208007812
2020-01-22,94.12891387939453,331.2699890136719,58.48660659790039,146.7899932861328,94.03559875488281,115.74034118652344,74.89215850830078,136.64430236816406,94.12891387939453
2020-01-23,94.25340270996094,329.04998779296875,58.3444938659668,147.1199951171875,94.22781372070312,116.55081176757812,75.52294921875,136.664306640625,94.25340270996094
2020-01-24,94.42765045166016,329.6400146484375,58.09368133544922,147.97999572753906,94.4360580444336,117.49349212646484,75.26272583007812,136.69129943847656,94.42765045166016
2020-01-27,94.71809387207031,322.989990234375,56.889854431152344,148.99000549316406,94.65233612060547,119.32108306884766,74.9000244140625,136.69129943847656,94.71809387207031
2020-01-28,94.6351089477539,326.1000061035156,57.42488479614258,147.66000366210938,94.50812530517578,118.38658142089844,75.19966125488281,136.65829467773438,94.6351089477539
2020-01-29,94.85086822509766,326.70001220703125,57.43324661254883,148.4600067138672,94.8525619506836,119.54434204101562,74.9236831665039,136.65829467773438,94.85086822509766
2020-01-30,94.85916137695312,323.8800048828125,57.383087158203125,148.47000122070312,94.95669555664062,119.56083679199219,74.97886657714844,136.65919494628906,94.85916137695312
2020-01-31,95.14129638671875,322.260009765625,56.4133186340332,149.3300018310547,95.36520385742188,120.65245056152344,74.06421661376953,136.65570068359375,95.14129638671875
2020-02-03,95.11054992675781,323.6199951171875,56.547088623046875,148.36000061035156,95.1382827758789,120.55474090576172,74.30865478515625,136.63609313964844,95.11054992675781
2020-02-04,94.79458618164062,328.7200012207031,57.491764068603516,146.42999267578125,94.72933959960938,118.93120574951172,75.07349395751953,136.64849853515625,94.79458618164062
2020-02-05,94.65316772460938,330.5299987792969,58.043521881103516,146.61000061035156,94.44869995117188,117.63068389892578,75.12079620361328,136.64849853515625,94.65316772460938
2020-02-06,94.71136474609375,332.8999938964844,58.20236587524414,147.39999389648438,94.6250991821289,118.16087341308594,75.37312316894531,136.66650390625,94.71136474609375
2020-02-07,94.98580169677734,332.3399963378906,57.65060806274414,147.7899932861328,95.0099868774414,119.63524627685547,75.35736083984375,136.66650390625,94.98580169677734
2020-02-10,95.09391784667969,332.3299865722656,57.76764678955078,148.1699981689453,95.1543197631836,119.96662139892578,76.20106506347656,136.66650390625,95.09391784667969
2020-02-11,94.97749328613281,334.95001220703125,58.160560607910156,147.66000366210938,94.87370300292969,119.36194610595703,76.77665710449219,136.66650390625,94.97749328613281
2020-02-12,94.87767791748047,336.2799987792969,58.3612060546875,147.5399932861328,94.77743530273438,118.75728607177734,77.23400115966797,136.66650390625,94.87767791748047
2020-02-13,94.9442367553711,336.489990234375,57.95157241821289,148.3800048828125,94.9779281616211,119.21289825439453,77.69921875,136.622802734375,94.9442367553711
2020-02-14,95.04402160644531,336.5199890136719,57.85123825073242,149.0,95.05008697509766,119.73468017578125,78.50349426269531,136.622802734375,95.04402160644531
2020-02-17,95.04402160644531,337.5899963378906,57.85123825073242,149.0,95.05008697509766,119.73468017578125,78.50349426269531,136.622802734375,95.04402160644531
2020-02-18,95.1687240600586,334.7200012207031,57.48341369628906,150.91000366210938,95.25856018066406,120.55474090576172,78.41675567626953,136.61810302734375,95.1687240600586
2020-02-19,95.1438217163086,337.6199951171875,57.675682067871094,151.7899932861328,95.21845245361328,120.54639434814453,77.36016082763672,136.61810302734375,95.1438217163086
2020-02-20,95.36004638671875,333.5,57.33292770385742,152.41000366210938,95.40289306640625,121.49070739746094,78.2826919555664,136.60560607910156,95.36004638671875
2020-02-21,95.55130004882812,333.32000732421875,57.06540298461914,154.6999969482422,95.57929992675781,122.62557220458984,78.51136779785156,136.6024932861328,95.55130004882812
2020-02-24,95.85897064208984,323.1000061035156,54.78312301635742,156.08999633789062,96.02030944824219,124.45616912841797,77.43900299072266,136.59959411621094,95.85897064208984
2020-02-25,96.02531433105469,317.82000732421875,53.8802375793457,153.3000030517578,95.85994720458984,125.11885070800781,75.3415756225586,136.606201171875,96.02531433105469
2020-02-26,95.9255142211914,316.0,53.947120666503906,153.97000122070312,95.81185150146484,124.45616912841797,74.5294189453125,136.625,95.9255142211914
2020-02-27,95.94215393066406,304.05999755859375,52.35036087036133,154.0,96.09249114990234,125.80632781982422,70.56322479248047,136.625,95.94215393066406
2020-02-28,96.64898681640625,290.9200134277344,52.03268051147461,148.3800048828125,96.24484252929688,128.64744567871094,68.86007690429688,136.60699462890625,96.64898681640625
2020-03-02,96.61485290527344,300.2799987792969,52.70148468017578,149.1999969482422,96.46932983398438,127.70098876953125,71.80120086669922,136.61399841308594,96.61485290527344
2020-03-03,97.273193359375,304.1000061035156,52.27511978149414,153.88999938964844,97.44757843017578,129.68357849121094,71.6356201171875,136.6179962158203,97.273193359375
2020-03-04,97.19818115234375,305.17999267578125,53.83843994140625,154.16000366210938,97.30322265625,128.30653381347656,74.34017181396484,136.58189392089844,97.19818115234375
2020-03-05,97.49815368652344,306.32000732421875,52.408878326416016,157.49000549316406,97.60797882080078,131.50022888183594,72.74742126464844,136.5821075439453,97.49815368652344
2020-03-06,98.21478271484375,294.5400085449219,51.62303924560547,157.5500030517578,98.2574462890625,138.34410095214844,71.49366760253906,136.5825958251953,98.21478271484375
2020-03-09,98.08985900878906,279.489990234375,47.618595123291016,157.80999755859375,96.23680877685547,142.09365844726562,65.98204040527344,136.7012939453125,98.08985900878906
2020-03-10,96.98151397705078,274.8800048828125,49.37419891357422,154.47999572753906,93.47846221923828,134.8101348876953,68.76969146728516,136.7012939453125,96.98151397705078
2020-03-11,95.59822082519531,277.1000061035156,46.85783767700195,153.92999267578125,91.36164093017578,129.84947204589844,64.63746643066406,136.57139587402344,95.59822082519531
2020-03-12,91.77327728271484,251.1999969482422,41.70806884765625,147.7899932861328,91.1451187133789,130.6541748046875,58.0894889831543,136.6071014404297,91.77327728271484
2020-03-13,93.21488189697266,252.52999877929688,44.232791900634766,143.27999877929688,91.50593566894531,127.70098876953125,63.159420013427734,136.57359313964844,93.21488189697266
2020-03-16,94.77320098876953,251.13999938964844,39.66823196411133,141.63999938964844,90.87249755859375,135.97157287597656,51.96267318725586,136.781005859375,94.77320098876953
2020-03-17,92.32328033447266,249.3000030517578,41.59939193725586,143.55999755859375,88.3306655883789,126.90457153320312,54.966495513916016,136.58799743652344,92.32328033447266
2020-03-18,88.806640625,236.66000366210938,39.216793060302734,140.6999969482422,87.24818420410156,119.74560546875,49.737632751464844,136.7209014892578,88.806640625
2020-03-19,90.78994750976562,238.5,39.827064514160156,138.0399932861328,88.9400634765625,123.00575256347656,49.9124755859375,136.45370483398438,90.78994750976562
2020-03-20,91.68992614746094,237.22000122070312,39.33382034301758,140.11000061035156,92.90113830566406,132.25523376464844,47.42518997192383,136.69320678710938,91.68992614746094
2020-03-23,93.86488342285156,223.14999389648438,38.87403106689453,146.3000030517578,94.64916229248047,137.70538330078125,45.2239875793457,137.56689453125,93.86488342285156
2020-03-24,94.63990020751953,242.80999755859375,42.16788101196289,153.39999389648438,94.70529174804688,135.1420440673828,49.292633056640625,136.72569274902344,94.63990020751953
2020-03-25,95.60655975341797,250.33999633789062,43.53891372680664,151.3000030517578,95.61937713623047,134.8351287841797,51.9467887878418,136.5583038330078,95.60655975341797
2020-03-26,95.898193359375,259.3399963378906,45.486793518066406,153.24000549316406,96.10851287841797,135.4987335205078,55.61016082763672,136.54359436035156,95.898193359375
2020-03-27,96.30652618408203,255.0,44.19099426269531,152.25,96.42123413085938,139.1156005859375,55.66579055786133,136.53900146484375,96.30652618408203
2020-03-30,96.39817810058594,259.79998779296875,45.08551025390625,152.9199981689453,94.88973236083984,137.9708251953125,56.8816032409668,136.5364990234375,96.39817810058594
2020-03-31,96.13986206054688,263.5,44.692596435546875,148.0500030517578,94.55292510986328,136.85089111328125,55.50685501098633,136.5364990234375,96.13986206054688
2020-04-01,95.8133544921875,250.16000366210938,42.711273193359375,149.4499969482422,95.1279067993164,138.76821899414062,51.859378814697266,136.7178955078125,95.8133544921875
2020-04-02,95.9552993774414,250.14999389648438,43.54727554321289,151.89999389648438,96.5814208984375,139.6488037109375,52.034202575683594,136.60650634765625,95.9552993774414
2020-04-03,96.02212524414062,248.9600067138672,42.55242919921875,152.64999389648438,97.43267059326172,139.981201171875,51.27927780151367,136.52609252929688,96.02212524414062
2020-04-06,96.48977661132812,260.3999938964844,44.80963897705078,156.8800048828125,97.368408203125,139.61563110351562,55.07774353027344,136.54490661621094,96.48977661132812
2020-04-07,96.62339782714844,271.7799987792969,45.0604362487793,156.0399932861328,97.30415344238281,138.15354919433594,55.58631896972656,136.4582061767578,96.62339782714844
2020-04-08,96.71525573730469,271.20001220703125,45.42827606201172,154.64999389648438,96.6376724243164,137.14828491210938,59.37683868408203,136.51609802246094,96.71525573730469
2020-04-09,97.91785430908203,278.4700012207031,46.45655822753906,158.69000244140625,97.59324645996094,137.3975067138672,62.70644760131836,136.51609802246094,97.91785430908203
2020-04-13,97.45852661132812,278.4700012207031,46.01346969604492,161.41000366210938,97.7699203491211,136.1431121826172,60.06819534301758,136.51609802246094,97.45852661132812
2020-04-14,97.50862121582031,281.55999755859375,46.832759857177734,162.67999267578125,98.05900573730469,136.10992431640625,61.752872467041016,136.49989318847656,97.50862121582031
2020-04-15,97.90946960449219,277.2699890136719,45.36975860595703,161.85000610351562,98.16340637207031,139.71531677246094,59.305328369140625,136.50140380859375,97.90946960449219
2020-04-16,98.03472137451172,279.30999755859375,45.39483642578125,161.7100067138672,97.31217193603516,141.3020477294922,58.62986755371094,136.50790405273438,98.03472137451172
