Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG
2017-06-07,84.92581939697266,211.2865447998047,50.970943450927734,122.44999694824219,86.38005065917969,96.83491516113281,58.53086471557617,138.4777069091797,211.2865447998047,84.92581939697266
2017-06-08,84.84072875976562,211.39059448242188,50.879215240478516,121.6500015258789,86.2894287109375,96.5791015625,58.390323638916016,138.46859741210938,211.39059448242188,84.84072875976562
2017-06-09,84.77108764648438,211.0697479248047,50.68810272216797,120.54000091552734,86.2138900756836,96.43179321289062,58.79789352416992,138.46690368652344,211.0697479248047,84.77108764648438
2017-06-12,84.77108764648438,211.02639770507812,50.49700164794922,120.36000061035156,86.03266906738281,96.40081787109375,59.32496643066406,138.46690368652344,211.02639770507812,84.77108764648438
2017-06-13,84.79427337646484,212.05828857421875,50.88684844970703,120.4800033569336,86.17615509033203,96.41631317138672,59.458492279052734,138.46690368652344,212.05828857421875,84.79427337646484
2017-06-14,85.06507873535156,211.7894744873047,50.8486328125,119.81999969482422,86.19125366210938,97.90460205078125,59.54279327392578,138.4595947265625,211.7894744873047,85.06507873535156
2017-06-15,85.01094818115234,211.38189697265625,50.32119369506836,119.31999969482422,85.76837158203125,97.74959564208984,59.84498596191406,138.41200256347656,211.38189697265625,85.01094818115234
2017-06-16,85.06507873535156,211.42808532714844,50.74925231933594,119.33999633789062,85.8438949584961,97.94337463378906,59.690391540527344,138.4528045654297,211.42808532714844,85.06507873535156
2017-06-19,84.94903564453125,213.18824768066406,50.95564651489258,118.43000030517578,85.74571990966797,97.80388641357422,59.697410583496094,138.44189453125,213.18824768066406,84.94903564453125
2017-06-20,85.08057403564453,211.75050354003906,50.545509338378906,118.18000030517578,85.83637237548828,98.67982482910156,59.55687713623047,138.43479919433594,211.75050354003906,85.08057403564453
2017-06-21,85.09605407714844,211.69822692871094,50.48335647583008,118.5199966430664,85.97225952148438,98.88130187988281,59.437400817871094,138.4326934814453,211.69822692871094,85.09605407714844
2017-06-22,85.13471984863281,211.60240173339844,50.47559356689453,118.91999816894531,86.25167083740234,99.09839630126953,59.493621826171875,138.43299865722656,211.60240173339844,85.13471984863281
2017-06-23,85.1501693725586,211.85507202148438,50.59986877441406,119.43000030517578,86.31964874267578,99.05193328857422,59.7000732421875,138.43209838867188,211.85507202148438,85.1501693725586
2017-06-26,85.2275619506836,211.9944610595703,50.68532943725586,118.36000061035156,86.45552825927734,99.42400360107422,60.1257438659668,138.42950439453125,211.9944610595703,85.2275619506836
2017-06-27,84.97220611572266,210.28663635253906,50.67756271362305,118.80999755859375,86.04777526855469,98.36199188232422,59.58654022216797,138.42950439453125,210.28663635253906,84.97220611572266
2017-06-28,85.00318908691406,212.16873168945312,51.12031555175781,118.9000015258789,86.11576843261719,98.03643035888672,59.72843933105469,138.41729736328125,212.16873168945312,85.00318908691406
2017-06-29,84.84072875976562,210.30409240722656,50.61541748046875,118.31999969482422,85.77594757080078,97.2147445678711,59.04737091064453,138.42080688476562,210.30409240722656,84.84072875976562
2017-06-30,84.73238372802734,210.6961212158203,50.646484375,118.0199966430664,85.65511322021484,96.98992919921875,59.04737091064453,138.4508056640625,210.6961212158203,84.73238372802734
2017-07-03,84.5811996459961,211.0533905029297,50.584346771240234,116.08999633789062,85.49764251708984,96.67767333984375,59.799400329589844,138.41529846191406,211.0533905029297,84.5811996459961
2017-07-04,84.5811996459961,211.0533905029297,50.584346771240234,116.08999633789062,85.49764251708984,96.67767333984375,59.799400329589844,138.41529846191406,211.0533905029297,84.5811996459961
2017-07-05,84.62774658203125,211.54136657714844,50.584346771240234,116.5199966430664,85.6263427734375,96.70095825195312,58.95515060424805,138.4208984375,211.54136657714844,84.62774658203125
2017-07-06,84.46489715576172,209.60694885253906,50.35908126831055,116.47000122070312,85.40679168701172,95.90089416503906,57.84840774536133,138.4062042236328,209.60694885253906,84.46489715576172
2017-07-07,84.43387603759766,210.96627807617188,50.36685562133789,115.27999877929688,85.14183044433594,95.32608795166016,58.17475509643555,138.4062042236328,210.96627807617188,84.43387603759766
2017-07-10,84.47262573242188,211.19281005859375,50.49113082885742,115.47000122070312,85.10393524169922,95.4659194946289,57.64265060424805,138.402099609375,211.19281005859375,84.47262573242188
2017-07-11,84.55015563964844,211.03602600097656,50.60765075683594,115.62000274658203,85.3764877319336,95.6290054321289,57.57883071899414,138.39599609375,211.03602600097656,84.55015563964844
2017-07-12,84.80604553222656,212.62188720703125,51.011573791503906,116.02999877929688,85.6263427734375,96.28929138183594,58.288265228271484,138.393798828125,212.62188720703125,84.80604553222656
2017-07-13,84.71302032470703,212.9791717529297,51.15916442871094,115.81999969482422,85.5960464477539,95.68338012695312,58.38050842285156,138.38870239257812,212.9791717529297,84.71302032470703
2017-07-14,84.79828643798828,213.97247314453125,51.51648712158203,116.7699966430664,85.58846282958984,95.79987335205078,58.94095230102539,138.3883056640625,213.97247314453125,84.79828643798828
2017-07-17,84.83705139160156,213.9463653564453,51.41550827026367,117.29000091552734,85.7625961303711,96.0639877319336,59.41628646850586,138.3878936767578,213.9463653564453,84.83705139160156
2017-07-18,85.03091430664062,214.0596466064453,51.46211242675781,118.11000061035156,86.00486755371094,96.9029312133789,59.28860092163086,138.38519287109375,214.0596466064453,85.03091430664062
